C:\Users\alexr\Documents\GitHub\FoodNotif\venv\Scripts\python.exe "C:\Users\alexr\Documents\GitHub\ScienceResearchProject\attempt 2\main.py"
921 1101
Deleted 1 vehicles!
Iter: 20, dijkstra score: 2,713,407.891778925, ACO score: 53,638,263.32621628, current: 53638263.32621628, dijkstra max density: 113.0, ACO max density: 55.0, current max density: 55.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.32516339869281047, current average density: 0.32516339869281047
Iter: 21, dijkstra score: 2,713,407.891778925, ACO score: 50,661,254.852465324, current: 50661254.852465324, dijkstra max density: 113.0, ACO max density: 55.0, current max density: 55.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.35535714285714287, current average density: 0.35535714285714287
Iter: 22, dijkstra score: 2,713,407.891778925, ACO score: 50,661,254.852465324, current: 52642107.83856202, dijkstra max density: 113.0, ACO max density: 55.0, current max density: 52.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.35535714285714287, current average density: 0.334453781512605
Iter: 23, dijkstra score: 2,713,407.891778925, ACO score: 50,656,965.06984535, current: 50656965.06984535, dijkstra max density: 113.0, ACO max density: 54.0, current max density: 54.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.3540925266903915, current average density: 0.3540925266903915
Iter: 24, dijkstra score: 2,713,407.891778925, ACO score: 47,708,692.46267105, current: 47708692.46267105, dijkstra max density: 113.0, ACO max density: 54.0, current max density: 54.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.3333333333333333, current average density: 0.3333333333333333
Iter: 25, dijkstra score: 2,713,407.891778925, ACO score: 44,724,433.52842763, current: 44724433.52842763, dijkstra max density: 113.0, ACO max density: 56.0, current max density: 56.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.32676518883415434, current average density: 0.32676518883415434
Iter: 26, dijkstra score: 2,713,407.891778925, ACO score: 44,724,433.52842763, current: 45735476.09493444, dijkstra max density: 113.0, ACO max density: 56.0, current max density: 55.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.32676518883415434, current average density: 0.33111480865224624
Iter: 27, dijkstra score: 2,713,407.891778925, ACO score: 44,724,433.52842763, current: 45711856.71565045, dijkstra max density: 113.0, ACO max density: 56.0, current max density: 59.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.32676518883415434, current average density: 0.32305194805194803
Iter: 28, dijkstra score: 2,713,407.891778925, ACO score: 44,724,433.52842763, current: 44726936.93970065, dijkstra max density: 113.0, ACO max density: 56.0, current max density: 56.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.32676518883415434, current average density: 0.3479020979020979
Iter: 29, dijkstra score: 2,713,407.891778925, ACO score: 43,738,003.78315845, current: 43738003.78315845, dijkstra max density: 113.0, ACO max density: 56.0, current max density: 56.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.34192439862542956, current average density: 0.34192439862542956
Iter: 30, dijkstra score: 2,713,407.891778925, ACO score: 40,792,433.18699794, current: 40792433.18699794, dijkstra max density: 113.0, ACO max density: 57.0, current max density: 57.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.3090062111801242, current average density: 0.3090062111801242
Iter: 31, dijkstra score: 2,713,407.891778925, ACO score: 39,803,757.66024277, current: 39803757.66024277, dijkstra max density: 113.0, ACO max density: 59.0, current max density: 59.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.319935691318328, current average density: 0.319935691318328
Iter: 32, dijkstra score: 2,713,407.891778925, ACO score: 37,827,204.76234397, current: 37827204.76234397, dijkstra max density: 113.0, ACO max density: 59.0, current max density: 59.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.2948148148148148, current average density: 0.2948148148148148
Iter: 33, dijkstra score: 2,713,407.891778925, ACO score: 35,839,470.10699549, current: 35839470.10699549, dijkstra max density: 113.0, ACO max density: 61.0, current max density: 61.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.30709876543209874, current average density: 0.30709876543209874
Iter: 34, dijkstra score: 2,713,407.891778925, ACO score: 35,839,470.10699549, current: 35845850.946273066, dijkstra max density: 113.0, ACO max density: 61.0, current max density: 63.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.30709876543209874, current average density: 0.30709876543209874
Iter: 35, dijkstra score: 2,713,407.891778925, ACO score: 34,848,261.582406536, current: 34848261.582406536, dijkstra max density: 113.0, ACO max density: 62.0, current max density: 62.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.3128930817610063, current average density: 0.3128930817610063
Iter: 36, dijkstra score: 2,713,407.891778925, ACO score: 34,847,791.65054494, current: 34847791.65054494, dijkstra max density: 113.0, ACO max density: 61.0, current max density: 61.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.3066255778120185, current average density: 0.3066255778120185
Iter: 37, dijkstra score: 2,713,407.891778925, ACO score: 34,839,177.35611188, current: 34839177.35611188, dijkstra max density: 113.0, ACO max density: 64.0, current max density: 64.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.3066255778120185, current average density: 0.3066255778120185
Iter: 38, dijkstra score: 2,713,407.891778925, ACO score: 32,875,230.136761256, current: 32875230.136761256, dijkstra max density: 113.0, ACO max density: 63.0, current max density: 63.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.30568356374807987, current average density: 0.30568356374807987
Iter: 39, dijkstra score: 2,713,407.891778925, ACO score: 30,889,162.030635275, current: 30889162.030635275, dijkstra max density: 113.0, ACO max density: 66.0, current max density: 66.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.30015082956259426, current average density: 0.30015082956259426
Iter: 40, dijkstra score: 2,713,407.891778925, ACO score: 30,889,162.030635275, current: 33853523.76683285, dijkstra max density: 113.0, ACO max density: 66.0, current max density: 64.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.30015082956259426, current average density: 0.30615384615384617
Iter: 41, dijkstra score: 2,713,407.891778925, ACO score: 30,889,162.030635275, current: 30905476.533994053, dijkstra max density: 113.0, ACO max density: 66.0, current max density: 67.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.30015082956259426, current average density: 0.2983508245877061
Iter: 42, dijkstra score: 2,713,407.891778925, ACO score: 29,925,342.787410676, current: 29925342.787410676, dijkstra max density: 113.0, ACO max density: 65.0, current max density: 65.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.30197268588770865, current average density: 0.30197268588770865
Iter: 43, dijkstra score: 2,713,407.891778925, ACO score: 29,925,342.787410676, current: 31881364.65888552, dijkstra max density: 113.0, ACO max density: 65.0, current max density: 66.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.30197268588770865, current average density: 0.2952522255192878
Iter: 44, dijkstra score: 2,713,407.891778925, ACO score: 28,921,026.732992344, current: 28921026.732992344, dijkstra max density: 113.0, ACO max density: 66.0, current max density: 66.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.2996987951807229, current average density: 0.2996987951807229
Iter: 45, dijkstra score: 2,713,407.891778925, ACO score: 28,921,026.732992344, current: 29909240.979299698, dijkstra max density: 113.0, ACO max density: 66.0, current max density: 65.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.2996987951807229, current average density: 0.3052147239263804
